Open/Closed,Total OP Margin,Net Interest Rate,Cash Profit Margin,Asset Liability,10 Year Cash Growth Rate,Tax rate,Persistent EPS,Non-industry revenue,R&D Expense Rate
0,0.601039219,0.797496536,0.459434841,0.000217114,318000000,0.185443871,0.23343103,0.303583984,0
0,0.606011906,0.797446871,0.463284769,0.005178481,1570000000,0.38030165,0.217925688,0.303472077,0
0,0.594877412,0.7973961,0.462585239,0,2830000000,0.011235955,0.217736598,0.30356779,0
0,0.604822785,0.797514658,0.467936556,3620000000,1920000000,0.245368964,0.236929186,0.303538061,340000000
0,0.60124101,0.797482563,0.461674341,0.013011749,5930000000,0.007895536,0.22312565,0.303532502,0
0,0.597745716,0.797490449,0.464006106,0.001408775,1300000000,0.078145561,0.233714664,0.303653352,0
0,0.595987258,0.797875173,0.452197982,0.067345435,1560000000,0,0.226340172,0.304387633,0
0,0.601349111,0.797443275,0.46261208,0.005817558,3530000000,0.026925802,0.221612934,0.303498181,0
0,0.605745254,0.797545093,0.501361315,0,5870000,0.195566353,0.251205446,0.303517275,1050000000
0,0.604015624,0.797443136,0.462341998,0.015626312,858000000,0.164287883,0.232107403,0.303491413,0
0,0.604822785,0.797574006,0.460310511,0.001860929,1760000000,0.275129062,0.248841827,0.303525251,0
0,0.600823016,0.79747537,0.458787315,0,1250000000,0.214799069,0.23106741,0.303550146,323000000
0,0.603943556,0.797416298,0.462452715,0.00160842,0.000180826,0.266120053,0.217074785,0.303452016,323000000
0,0.599965407,0.797445073,0.463977588,0.008974347,1230000000,0.210142727,0.228798336,0.303531535,0
0,0.599324003,0.797434006,0.460627563,0.002990621,1770000000,0.343354591,0.225961993,0.303471836,0
0,0.600851843,0.797465547,0.462301737,0.00045616,1610000000,0.322097378,0.232012858,0.303528152,0
0,0.600923911,0.79742529,0.460115917,0.001226609,40000000,0.172891993,0.230972866,0.303499873,0
0,0.603828248,0.797485607,0.466810934,0.023807109,1250000000,0.316631238,0.230783776,0.303521142,52600000
0,0.60627135,0.797471911,0.461214699,0.027862298,1490000000,0.235853831,0.221802023,0.303492622,2310000000
0,0.603482322,0.797500824,0.477443111,0.018974572,5410000000,0.213786821,0.232863761,0.303514133,424000000
0,0.598920423,0.797381021,0.462596982,0.002500827,969000000,0.467051321,0.220762031,0.303423254,289000000
0,0.606206489,0.797508018,0.458718536,0.011349981,796000000,0.189087964,0.237685544,0.303547487,2700000000
0,0.601839173,0.797454757,0.463648793,0.008363223,3500000000,0.209535378,0.225394724,0.303536369,52600000
0,0.607157785,0.797452267,0.46422083,0.004344493,4300000000,0.178256909,0.232201948,0.303538061,815000000
0,0.605802909,0.797409658,0.470348842,0.013974179,3320000000,0,0.218776591,0.303483921,832000000
0,0.597969126,0.797413808,0.458035782,0.000826116,702000000,0,0.22114021,0.303483437,0
0,0.598797907,0.797450192,0.476783842,0.009719381,254000000,0.254377973,0.232012858,0.303518725,0
1,0.598430361,0.797400942,0.463712539,0.03121709,106000000,0,0.218209322,0.303435097,0
0,0.598459188,0.797575251,0.465135083,0.078435222,430000000,0.109930155,0.242034603,0.303771059,0
0,0.610703527,0.79775122,0.481915402,0.007300017,7450000000,0.180078955,0.248274558,0.303660603,107000000
0,0.60604794,0.797572346,0.469169539,0.009561029,969000000,0.249316732,0.254514513,0.303531052,0
0,0.603388633,0.7975112,0.457205405,0,2380000000,0.328676992,0.234281932,0.30344259,0
0,0.598271811,0.79745033,0.463239476,0.00088073,819000000,0.21398927,0.226623806,0.30356779,0
0,0.606365038,0.797440231,0.469879134,0.007017209,622000000,0,0.220289307,0.303449358,0
0,0.596325978,0.797416575,0.461169405,0,1200000000,0.082599453,0.232769216,0.303556914,0
0,0.606538001,0.797582998,0.47125974,0.003299428,1590000000,0.185747545,0.262834452,0.303571416,221000000
0,0.595482783,0.797356258,0.460964747,0.012665248,1910000000,0,0.21282027,0.303487304,0
0,0.599799651,0.797504698,0.46288384,0.000524282,181000000,0.070958599,0.240143708,0.303584467,0
0,0.590740714,0.797032403,0.463004622,0.057985282,0.000211765,0,0.2050676,0.303120164,136000000
0,0.616274377,0.797657011,0.459033911,0.011474544,178000000,0.191112461,0.279379786,0.303616855,0
0,0.603676905,0.797501793,0.468090889,0,683000000,0.210243952,0.255554505,0.303519209,1020000000
0,0.605745254,0.79754205,0.455611753,0.008950922,3600000000,0.21965786,0.258769027,0.303539995,0
0,0.600693293,0.797507049,0.471580148,0.012802755,2260000000,0.207713331,0.237118276,0.303548213,0
0,0.601457213,0.797511753,0.45896681,0.002685967,617000000,0.17157607,0.257539945,0.303544829,153000000
0,0.601723865,0.797432622,0.467131342,0.004050297,7130000000,0.283125822,0.218492956,0.303553288,781000000
0,0.602415717,0.797530152,0.454975969,0.002668606,1040000000,0.210547626,0.276354354,0.303554255,0
0,0.598012367,0.797439678,0.46275467,0.015446479,1960000000,0.257819617,0.239860074,0.303505674,0
0,0.597089898,0.797393749,0.461233151,0.009294121,1150000000,0.239497925,0.217358419,0.303520901,0
0,0.59490624,0.797329697,0.463511235,0.002824617,852000000,0,0.197314929,0.303526701,0
0,0.621895674,0.797738078,0.469127601,0.016895836,0.000111048,0.090798664,0.277772525,0.303486579,1440000000
0,0.605788495,0.797556714,0.472655444,0.007582721,6140000000,0.237372204,0.241750969,0.303562473,645000000
0,0.608757693,0.797616892,0.466260705,0.011132597,94300000,0.228160745,0.244492767,0.303558364,1820000000
0,0.602451751,0.79749197,0.465641697,0.016773095,1540000000,0.167425853,0.237969178,0.303529843,170000000
0,0.60204817,0.797657149,0.456042878,0.001823076,3030000000,0.189897763,0.247423655,0.303801755,102000000
0,0.602740022,0.797495429,0.457906612,0.001611144,1470000000,0.150015184,0.247045476,0.303558606,3500000000
0,0.601954482,0.797456417,0.463470975,0.009269657,9020000000,0.169551574,0.236834641,0.303497939,458000000
0,0.605456983,0.797475508,0.462040043,0.018234999,590000000,0.16337686,0.237780089,0.303597519,1260000000
0,0.602502198,0.797458769,0.459263733,0.011583756,3200000000,0.25933799,0.225961993,0.303600419,115000000
0,0.600419435,0.797473294,0.459605949,0.002486664,3630000000,0.286365017,0.234281932,0.303510991,0
0,0.598300639,0.797453788,0.458277346,0.001322394,1400000000,0.272092317,0.254892692,0.303521142,0
1,0.609845919,0.797100467,0.462040043,0,993000000,0,0.188144086,0.30285647,0
0,0.606170455,0.797144321,0.461558592,0,1700000000,0,0.197693108,0.303112429,0
0,0.605795702,0.797342839,0.465041141,0.015467367,3650000000,0,0.209700293,0.30336428,357000000
0,0.609788264,0.797924976,0.465046174,0.03290667,1460000000,0.030772345,0.211402099,0.304289745,0
0,0.61240433,0.797667939,0.469390973,0.006774708,7810000000,0.214900294,0.22927106,0.303782177,4450000000
0,0.606638896,0.797580508,0.464472459,0.016793613,6460000000,0.056179775,0.228514702,0.30380683,205000000
0,0.607972153,0.797479381,0.462712732,0.014183997,0.000115012,0.10416034,0.213198449,0.303593894,7050000000
0,0.616137448,0.797561832,0.476374525,0,156000000,0.257111044,0.223598374,0.303507124,3800000000
0,0.607604607,0.797528907,0.465928554,0,5310000000,0.028646624,0.223787463,0.303714501,3530000000
0,0.608051428,0.797491694,0.459161403,0.007118306,877000000,0.22259338,0.224354732,0.303512441,2670000000
0,0.602985053,0.79750788,0.477954757,3440000000,0.000120348,0.098896649,0.232863761,0.303625314,6640000000
0,0.601630176,0.797483532,0.481251101,0.004971634,0.000174197,0.116914667,0.239481895,0.303577941,7860000000
0,0.600347367,0.797428749,0.468429749,0,627000000,0.129871444,0.22709653,0.303537578,2800000000
0,0.59818533,0.797411456,0.466849517,0,513000000,0.279886628,0.229365605,0.303538545,0
1,0.595158477,0.796694714,0.460167921,0.005356193,598000000,0,0.181620497,0.302498031,272000000
1,0.598898802,0.797305626,0.461811899,0.0029652,469000000,0,0.198071287,0.303396909,1900000000
0,0.599396071,0.79745531,0.461518331,6290000000,2880000000,0,0.221802023,0.303583984,2950000000
0,0.59935283,0.797491279,0.463997719,0.013268867,0.000166636,0.124202855,0.235321925,0.303684772,3460000000
0,0.597450237,0.79738116,0.460273605,0.020197948,3260000000,0,0.213387539,0.303514858,2560000000
0,0.58973897,0.797260942,0.463957458,0.020202828,0.000979447,0,0.209227569,0.303679938,1580000000
0,0.613175457,0.797564876,0.462464457,0.010550915,0.000109517,0.101022371,0.23106741,0.303635949,5380000000
0,0.600311333,0.797417267,0.45854575,0.001313859,4570000000,0,0.228231067,0.303551113,8510000000
0,0.605456983,0.797614678,0.462628855,0,0.000175878,0.072679421,0.229932873,0.303693715,1050000000
0,0.602768849,0.797495291,0.468043918,0,8370000000,0,0.270114399,0.303534677,3920000000
0,0.605543464,0.797712623,0.460941261,0.000100844,0.000332678,0.046664642,0.236172828,0.303867255,165000000
0,0.603907522,0.797533196,0.468433104,0,0.000111968,0.194857779,0.252623617,0.303591235,5640000000
0,0.597788956,0.797443966,0.455764408,0.002020438,2280000000,0.231399939,0.250921811,0.30354072,0
0,0.622162326,0.797823157,0.472700737,0.017086281,0.001193555,0,0.233525574,0.303671721,6160000000
0,0.597630407,0.797416436,0.459907904,0.004519218,4570000000,0.147484563,0.226812896,0.303523318,0
0,0.656127935,0.797733651,0.480014762,0,0.000138924,0.119344063,0.233903753,0.303586159,0.000756224
0,0.613240318,0.797677347,0.465458846,0,952000000,0.142018423,0.239576439,0.30356634,50900000
0,0.613355626,0.799055356,0.465566208,0.004785286,0.000213744,0.184735297,0.273612556,0.306236871,63300000
0,0.613543003,0.797602366,0.470595439,0.014193547,3020000000,0,0.226340172,0.303579875,6350000000
0,0.605536257,0.79746112,0.46523238,0.00465609,2520000000,0.273711914,0.260092654,0.303529118,0
0,0.6440998,0.787120032,0.440966928,0.03764437,0.00066406,0,0.200623995,0.301725078,0.010229908
0,0.599958201,0.797260665,0.439888277,0,0.000106467,0,0.205918502,0.303534677,0.000131244
0,0.614400611,0.797656596,0.472088439,0.026535357,0.00035026,0.068326754,0.246289118,0.303516792,2600000000
0,0.602213926,0.797139202,0.434760071,0,0.001609131,0,0.207714853,0.303642717,0.000322762
0,0.599424898,0.797618275,0.473412009,0,8550000000,0.262577184,0.346601116,0.303887558,0
0,0.606220903,0.797369954,0.456561234,0.006907089,4530000000,0,0.214900255,0.303539028,0.000136847
0,0.598257398,0.797246416,0.462199408,0.010476304,0.000105882,0,0.197598563,0.303402226,3820000000
0,0.60586777,0.79738199,0.463157277,0.005516222,0.000151048,0,0.214522076,0.30336718,2610000000
0,0.599741997,0.797411595,0.470530015,0.008292284,0.000563353,0,0.214427531,0.303554013,1660000000
0,0.601406766,0.797577188,0.465188764,0,0.000100031,0.066605932,0.225489269,0.303697824,3310000000
0,0.611964716,0.797465409,0.463180762,0,7970000000,0.211154975,0.224165642,0.303577458,594000000
0,0.603965177,0.797151376,0.45264085,0.02191172,0.000460861,0,0.209511204,0.30331594,0.000184217
0,0.587432797,0.797077087,0.455524521,0.018533001,0.002823188,0,0.213954808,0.304209259,0.000133282
0,0.597406996,0.797411595,0.451003582,0.001379335,426000000,0.246077538,0.240521887,0.303512199,0
0,0.604801165,0.79748201,0.464489234,0.007567328,3390000000,0.027229477,0.230972866,0.303531535,6030000000
0,0.617549979,0.79761869,0.478795199,0.010672825,0.000405491,0.090494989,0.230121963,0.303652626,0.000158919
0,0.604779544,0.79745199,0.458604464,0.00634537,1660000000,0.059925094,0.22530018,0.303454433,0
0,0.602595886,0.797464164,0.46043297,0,4550000000,0.244255491,0.260849012,0.303506399,713000000
0,0.605276813,0.797385863,0.467590985,0.002911023,6130000000,0,0.216223882,0.303510507,1170000000
0,0.604534513,0.797490864,0.462019912,0,0.000188238,0.216216216,0.226718351,0.303545554,3070000000
0,0.621917295,0.798029008,0.462694279,0.097149012,0.000160094,0,0.220572941,0.304520809,492000000
0,0.599309589,0.797386555,0.459094302,0,784000000,0.327664743,0.218114777,0.303514133,0
0,0.623589271,0.797482978,0.44932773,0,0.000177911,0.246279988,0.22293656,0.303517275,0
0,0.600707707,0.797290547,0.465775899,0.01309914,7180000000,0,0.202609436,0.303532019,4620000000
0,0.605810115,0.797429164,0.456485745,0.00041211,0.000148371,0.259844114,0.23522738,0.303518725,0
0,0.625434209,0.797877802,0.443384246,0,0.000366553,0.217329689,0.265954429,0.303605253,0.000114605
0,0.60088067,0.797419895,0.462394001,0.000709519,201000000,0.256807369,0.219911128,0.303485129,205000000
0,0.62338748,0.797499302,0.466710282,0,4720000000,0.015284948,0.214049352,0.303689365,0
0,0.604671442,0.797749145,0.466386519,0,0.000550413,0.003846543,0.225016545,0.303908827,50900000
0,0.63756324,0.797569579,0.459515362,0.007201219,9090000000,0.045854844,0.225961993,0.303499631,0.000328195
0,0.606523588,0.797195507,0.463898744,0.000264047,0.000196381,0,0.213576629,0.303241497,3850000000
0,0.612116058,0.797444243,0.45795526,0.017422907,9990000000,0.249924081,0.22095112,0.303417212,7520000000
0,0.638464089,0.797962328,0.468466655,0.004065868,378000000,0.122380808,0.256689042,0.303585192,1310000000
0,0.599208694,0.797388077,0.459584141,0,2350000000,0.003239194,0.219438404,0.303470385,645000000
0,0.658578244,0.797589639,0.470820228,0,0.00028826,0.167223403,0.241089156,0.303550146,0.000172672
0,0.602689575,0.796924636,0.470219672,0,4820000000,0,0.201096719,0.303117022,3260000000
0,0.612281814,0.798072447,0.468194895,0.002622048,0.000391379,0.044437696,0.251110901,0.304551746,0
0,0.596109774,0.797298017,0.476557376,0.009367951,6110000000,0,0.207998487,0.303538303,4840000000
0,0.605702014,0.797445073,0.460644339,0.014068949,3040000000,0.287883389,0.226718351,0.303538786,0
0,0.64816443,0.797648157,0.465104887,0,0.000238262,0.099605223,0.262361728,0.303518242,0
0,0.625398175,0.797547998,0.468998432,0,9580000000,0.110537504,0.239103716,0.303525009,0.000214948
0,0.599230315,0.795912261,0.448304438,0.001766702,0.00131275,0,0.201380354,0.304268717,0.001710927
0,0.603849868,0.797454342,0.462643953,0.022976197,5300000000,0,0.232485582,0.30356924,0.000137526
0,0.605276813,0.797419757,0.460550397,0.002212273,1020000000,0.141309849,0.218209322,0.303462168,2440000000
0,0.627509765,0.797403709,0.458295799,0.000683199,139000000,0,0.219816583,0.303517033,0.000226154
0,0.602884158,0.797285013,0.4576164,0.038168659,6880000000,0,0.206296681,0.303400051,7130000000
0,0.608822554,0.797381713,0.450478515,0,35900000,0.204575362,0.214616621,0.303528393,0
0,0.629376324,0.79793134,0.486552091,0.000180907,0.000112162,0.224516651,0.264063534,0.303598969,0.000116812
0,0.614948327,0.797683157,0.466025851,0.000851683,0.000350362,0.226439923,0.285052472,0.30356489,312000000
0,0.51269116,0.7651138,0.420529596,0.004249288,0.014768518,0,0.185402288,0.27154631,0.011143523
0,0.617326569,0.797574283,0.451599104,0,737000000,0,0.226340172,0.303547246,0.000125132
0,0.627091771,0.765709909,0.391291949,0,0.021147575,0,0.192871325,0.296225461,0
0,0.592549619,0.797348096,0.463477685,0.011145502,540000000,0,0.202987615,0.30355208,1050000000
0,0.591598322,0.796941237,0.449240499,0,5820000000,0,0.190413161,0.303518967,0.000204082
0,0.615027602,0.797616062,0.466715315,0.009771193,7790000000,0,0.231634679,0.303646826,3090000000
0,0.59739979,0.797088016,0.455836542,0.009049983,0.000100921,0,0.183795027,0.30324488,7250000000
0,0.594762104,0.796200147,0.42138178,0.007362967,0.001091663,0,0.204311241,0.302947832,0.000271996
0,0.605903804,0.797395824,0.433097641,0.000518582,0.00044321,0,0.213860263,0.303592202,9980000000
0,0.576118134,0.796599398,0.465187086,0.013280283,0.000197035,0,0.204405786,0.303403918,1880000000
0,0.627012497,0.797153728,0.452065457,0,0.001622989,0,0.20903848,0.303622414,0.000431764
0,0.607943326,0.797571793,0.458679953,0.004220723,8180000000,0.249316732,0.238158268,0.30365601,0
0,0.602458957,0.797469698,0.459807252,0.009560471,3270000000,0.023787833,0.228136523,0.30360767,4350000000
0,0.629369117,0.792182325,0.393627069,0.00321092,0.004318315,0,0.1987331,0.308019401,0.00695373
1,0.584160913,0.796773015,0.461629048,0.013714148,0.000144528,0,0.199489458,0.303357995,0.000210534
1,0.603150809,0.797447563,0.463444134,0.0232759,44400000,0,0.223787463,0.303520417,0
1,0.591324464,0.79150252,0.437970861,0,0.000234343,0,0.163656992,0.303602111,0.001444704
1,0.594394557,0.797259282,0.456492455,0.006070937,1020000000,0,0.207714853,0.303539995,469000000
1,0.593688292,0.797057028,0.463382066,0.007281266,5420000000,0,0.180107781,0.303146992,3240000000
1,0.593767567,0.797254025,0.46468886,0.017079297,1270000000,0,0.205634868,0.303457817,1410000000
1,0.619020165,0.797429856,0.459837447,0.009392084,0.000189359,0.422411175,0.215656613,0.303346877,7660000000
0,0.598560083,0.797460844,0.459758604,0.004787845,2000000000,0,0.222842016,0.303650693,4380000000
0,0.602069791,0.79748533,0.462721119,0.013756552,0.000106359,0.13503391,0.234187388,0.303596552,3720000000
0,0.600959945,0.797395547,0.466602921,0.021847872,3360000000,0.199514121,0.21716933,0.303475945,312000000
0,0.610335981,0.797565152,0.473249289,0.005372569,2720000000,0.12703715,0.227001985,0.303671237,477000000
0,0.599662722,0.797395132,0.455759375,0.001896857,5110000000,0,0.223503829,0.303532502,8830000000
0,0.610544978,0.797675825,0.467267222,0.002486134,1310000000,0.105375038,0.244587312,0.303590026,1190000000
0,0.602466164,0.797498887,0.464547948,0,0.000154552,0,0.270019854,0.303538303,4520000000
0,0.607251474,0.797813474,0.463028107,0.002635377,0.00033985,0.070250025,0.235132835,0.304037169,1260000000
0,0.601413973,0.797528769,0.461976297,0,0.000172488,0.145460067,0.24354732,0.303647309,4580000000
0,0.599028524,0.797469421,0.45810456,0.006936782,2800000000,0.212268448,0.252434528,0.303549663,0
0,0.61240433,0.797653829,0.460020298,0.006811485,0.000237555,0,0.226151083,0.303698066,683000000
0,0.598884389,0.797439263,0.456193855,0.004789103,2470000000,0.202449641,0.236551007,0.303520659,0
0,0.656099108,0.797757307,0.484049219,0,8520000000,0.013462901,0.228514702,0.303790395,0.000676255
0,0.609954021,0.797598078,0.476674803,0.000550217,79700000,0.103249317,0.241656424,0.303540962,1530000000
0,0.61393217,0.798676303,0.463855129,0.001323886,0.000778298,0.205081486,0.273518011,0.305498723,2170000000
0,0.615027602,0.797609006,0.47328284,0.01052786,0.000411949,0,0.231634679,0.303539995,3670000000
0,0.611914268,0.797534303,0.458950035,0.003078486,7880000000,0.252859601,0.256594497,0.303514375,0
0,0.6391127,0.797086218,0.454006358,0.022840041,0.000177947,0,0.215656613,0.303225786,0.000813442
0,0.602826504,0.797432069,0.454907191,0,0.000135435,0,0.225867448,0.303509782,6110000000
0,0.610415255,0.797490034,0.46613489,0.018398618,0.000193025,0.305597733,0.22095112,0.303450083,1360000000
0,0.621629023,0.797746655,0.477488404,0,0.000418555,0,0.257918124,0.303579633,0.000158749
0,0.599324003,0.797489895,0.461917583,0.019053795,8870000000,0.25346695,0.255081781,0.303659636,357000000
0,0.605175918,0.797450192,0.456505876,0,3380000000,0.274116813,0.228892881,0.303528877,0
0,0.604606581,0.797484223,0.456148562,0.000686748,9400000000,0,0.236929186,0.303559089,407000000
0,0.602523818,0.797474539,0.456911837,0,4910000000,0,0.210645741,0.303888041,0.000137187
0,0.607078511,0.797441891,0.458487037,0.004584368,3400000000,0,0.236361917,0.303525009,0.000103399
0,0.60067888,0.797505528,0.470538403,0.010830131,5610000000,0.05061241,0.200056727,0.303697824,2970000000
0,0.602199513,0.797293037,0.464212442,0.012273229,1170000000,0,0.200434906,0.303315456,1950000000
0,0.599893339,0.797214044,0.452280181,0,0.000135966,0,0.203365794,0.303085601,3160000000
0,0.609110826,0.797404678,0.459877708,0,6520000000,0,0.201758533,0.303538786,1140000000
0,0.611121521,0.79731697,0.459220117,0.024482842,7650000000,0,0.213765718,0.303308206,0.00016622
0,0.607064097,0.797522267,0.462971071,0.037990875,0.000207215,0.003340419,0.216129337,0.303717885,0.000123264
0,0.598019574,0.797422523,0.457611367,0.004480383,385000000,0.259236765,0.248558192,0.303507365,0
0,0.620562418,0.797750944,0.474804358,0.003846744,6280000000,0.079765158,0.313604992,0.303466035,5670000000
0,0.618162556,0.797621872,0.469444654,0,0.000175542,0.088774167,0.231161955,0.303603562,0.000135149
0,0.612916012,0.797615093,0.463128759,0.003763223,0.000138827,0.122380808,0.261983549,0.303470144,1410000000
0,0.603655285,0.797481595,0.460204826,0,2600000000,0.241016297,0.249881819,0.303503498,815000000
0,0.607049684,0.797469144,0.452879059,0.001984011,0.000175456,0.318756959,0.218398412,0.303651176,0
0,0.60243013,0.797448116,0.460755056,0.010855678,1760000000,0.130782468,0.221896568,0.303583742,3010000000
0,0.63336168,0.79797713,0.474821134,0.02684437,0.000420859,0,0.237874634,0.303528152,3500000000
0,0.599021318,0.797395547,0.461674341,0,1410000000,0.248911833,0.221802023,0.303521142,0
0,0.611834993,0.797359717,0.464985783,0,0.000224311,0,0.213292994,0.303588576,0
0,0.603986797,0.797403156,0.449547487,0.004544663,0.000160888,0,0.203933062,0.303521626,4600000000
0,0.604102106,0.797393887,0.458235408,0.000613731,1450000000,0,0.207431219,0.303537819,0
0,0.620821863,0.797475231,0.440054352,0,7550000000,0,0.223598374,0.30359341,0.000410711
0,0.627070151,0.797844462,0.48472694,0,0.000433159,0.198400648,0.239954619,0.303586401,53500000
0,0.601298664,0.797417405,0.463739379,0.003260196,3990000000,0.229577892,0.220289307,0.303486821,2460000000
0,0.624007264,0.797277543,0.465237412,0,5170000000,0,0.199867637,0.303344944,0
0,0.601385145,0.797454065,0.4627748,0,1290000000,0,0.218209322,0.303574316,2260000000
0,0.633801294,0.797533611,0.458307541,0.004100332,5620000000,0,0.229838328,0.303497456,0.00028507
0,0.604109313,0.797453512,0.453256503,0.00016335,8330000000,0.353983197,0.218114777,0.303524043,1830000000
0,0.610955765,0.797398037,0.464610017,0.015234588,701000000,0.491547728,0.215278434,0.303454433,0.000124113
0,0.635660647,0.797952229,0.50171024,0.00228015,3620000000,0.248911833,0.264914437,0.303588576,52600000
0,0.598596117,0.797385863,0.457644918,0.003345022,1140000000,0.193946756,0.218492956,0.303487304,560000000
0,0.664559881,0.797592821,0.47650034,0,0.000512623,0.103552991,0.229176515,0.303649001,0.000190669
0,0.611409793,0.797510231,0.466965267,0.001193518,8080000000,0.322299828,0.228892881,0.303449841,1320000000
0,0.611323311,0.797668354,0.455972421,0.001296562,0.000165744,0.241724871,0.240049163,0.303708701,3360000000
0,0.616793266,0.797733236,0.480942436,0.011482223,7180000000,0,0.234565567,0.303528152,2160000000
0,0.603266118,0.797433037,0.461615628,0.006099529,6880000000,0.265107804,0.229743784,0.303503257,0
0,0.645526744,0.797483393,0.465796029,0,0.000423407,0.029557648,0.231729224,0.303466518,0.00014992
0,0.615272633,0.797401634,0.447978997,0.004135111,2720000000,0,0.219438404,0.303483437,0.000161126
0,0.601341905,0.797109874,0.440827693,0.004023378,9100000000,0,0.20270398,0.303962484,0.000543823
0,0.605341674,0.797442583,0.442671297,0.01076866,1080000000,0.001417147,0.22530018,0.303527185,0.000118001
0,0.605615532,0.797411318,0.460929519,0.001397883,766000000,0.150420083,0.217263874,0.3034525,1940000000
0,0.624079332,0.797294005,0.457161789,0.00116755,1610000000,0,0.20903848,0.303195574,0.000196272
0,0.607496505,0.797501516,0.465591371,0.027030439,0.000156833,0,0.225678359,0.30353226,4430000000
0,0.608909036,0.797395962,0.45679441,0,469000000,0.256098795,0.219816583,0.303524284,0
0,0.613413281,0.797558789,0.436811689,0.000200534,5870000000,0.08715457,0.231445589,0.303546037,0.000130735
0,0.613002494,0.797622149,0.46686126,0.000575592,0.000404912,0.309241826,0.265859885,0.30363039,3750000000
0,0.57127517,0.796687797,0.447341536,0.002129693,0.00046753,0,0.177365983,0.303535644,0.000206968
0,0.61530146,0.797483947,0.509151758,0,5070000000,0,0.225016545,0.303601386,0.000263337
0,0.605255192,0.797497919,0.466668344,0,0.000176127,0.072679421,0.245060036,0.303581567,0.000109512
0,0.617586013,0.787661497,0.426021825,486000000,0.010991802,0,0.185213198,0.299353528,0.003882822
0,0.593414434,0.797352938,0.455578202,0.010303537,1220000000,0,0.205634868,0.30350519,645000000
0,0.596844867,0.797310468,0.455925451,0.000141336,0.000116711,0,0.204594876,0.30354217,5960000000
0,0.594596348,0.79711942,0.46439026,0.017572307,9150000000,0,0.205540323,0.303488513,0
0,0.59840874,0.797386278,0.456084816,0.004395289,4810000000,0,0.216696606,0.303867013,700000000
0,0.588657951,0.796226847,0.450119524,0.015005938,0.00151762,0,0.202420346,0.302902635,0.000206799
0,0.599828478,0.797123708,0.380612801,0,0.00015338,0,0.158173395,0.303080767,5090000000
0,0.58587613,0.796909142,0.450070876,0.004237174,0.001655784,0,0.205634868,0.303561506,379000000
0,0.624043298,0.797514243,0.453026681,0.004552213,0.000560166,0,0.218303867,0.304022667,0.000228701
0,0.606444313,0.797571793,0.458820865,0.015715393,4400000000,0.232209738,0.235321925,0.303680905,0
0,0.606372245,0.797479381,0.4684633,0.017147859,0.0001056,0,0.231161955,0.303467727,170000000
0,0.603453495,0.797434006,0.465876551,0.015278887,6170000000,0.116813443,0.222842016,0.303468935,2820000000
0,0.618328313,0.797021751,0.449012355,0.004383238,3950000000,0,0.199111279,0.305289653,0.001602095
0,0.59874746,0.797420172,0.457051072,0.00203193,529000000,0.264196781,0.238158268,0.303503015,0
1,0.616980643,0.796658192,0.462692601,0.043429012,0.000160375,0,0.199205824,0.302384916,6860000000
1,0.615308667,0.797357088,0.459424775,0.002656625,3330000000,0,0.212347547,0.303353162,6760000000
0,0.606545208,0.797538038,0.468414652,0.007686797,0.000141354,0.192124709,0.240332798,0.303587126,4470000000
0,0.602660747,0.797317385,0.467267222,0.00736538,6340000000,0,0.202514891,0.303298779,3460000000
0,0.606033526,0.797554915,0.467421555,0.014262058,0.000102272,0.034315214,0.228609246,0.30372006,3920000000
0,0.601932862,0.797412978,0.471519757,0.003797614,6420000000,0,0.228041978,0.303485854,8320000000
0,0.592607273,0.797239084,0.479206193,0.005797738,5440000000,0,0.207525763,0.303486338,3970000000
0,0.603381427,0.79751203,0.466664989,0,64000000,0.014880049,0.287037912,0.303561506,4520000000
0,0.604152553,0.797454618,0.460490006,0.005766092,0.000120468,0,0.217736598,0.303452016,1680000000
0,0.601918448,0.797537484,0.466733768,0.013649575,0.000288636,0.181597328,0.242696417,0.303630148,5090000000
0,0.596758385,0.797398591,0.461488136,0.007574103,903000000,0.230084017,0.223787463,0.303489721,0
0,0.598033987,0.797042917,0.462090368,0.021009357,0.000181758,0,0.201096719,0.303333826,0.000130735
0,0.598271811,0.797400251,0.465368259,0.011031126,3600000000,0.210446401,0.222463837,0.303484404,0
0,0.653965897,0.797426259,0.480164062,0,0.000115288,0.570705537,0.213387539,0.303522351,0.000722607
0,0.606494761,0.797464717,0.470068695,0.005141756,5840000000,0,0.226529262,0.303477878,3040000000
0,0.610206258,0.797804481,0.463744412,0.001660575,0.000253898,0.105273813,0.246572752,0.30398883,3740000000
0,0.560551464,0.792606754,0.448644976,0.099691273,3250000000,0,0.205823958,0.304082367,0.00103654
0,0.609499993,0.797473156,0.482403563,0.01707746,0.0001009,0,0.221707478,0.303539995,4300000000
0,0.620901137,0.79678173,0.452801892,0,0.00037145,0,0.203554883,0.303309656,0
0,0.609723403,0.797503038,0.463667245,0.002567962,6190000000,0.260147788,0.23740191,0.303512683,2750000000
0,0.638601018,0.797630588,0.463814868,0.011806755,6490000000,0,0.225489269,0.303445007,0.000464872
0,0.604368757,0.797404678,0.464604984,0,0.000130672,0,0.220005673,0.303527668,8420000000
0,0.608037014,0.797511476,0.46597217,0.00538404,6620000000,0.131895941,0.228136523,0.303483921,1600000000
